Timestamp,Tweet,username,hashtags,followers_count
2020-06-16 17:10:15,b'RT @DhanrajNathwani: This sound of timber is sweet music to #cricket fans. Amazing compilation of Rohit Sharma middling the #ball &amp; sending\xe2\x80\xa6',b'Surua50872941',"['cricket', 'ball']",163
2020-06-16 17:08:53,b'RT @MD_AhmedJeelani: Most M.O.M for Indians in ODIs :\n\n62 (463) #SachinTendulkar \n36 (248) #ViratKohli\n31 (311) #SouravGanguly\n27 (304) #Yu\xe2\x80\xa6',b'IamAnudeepSagar',"['SachinTendulkar', 'ViratKohli', 'SouravGanguly']",526
2020-06-16 17:07:36,"b""RT @rohittv_45: World Cup 2019: Here's a list of records created by Rohit Sharma after his 140 against Pakistan in Manchester\n\n1. Rohit Sha\xe2\x80\xa6""",b'prempk1726',[],1041
2020-06-16 17:06:47,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'Rohitia86630119',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",5
2020-06-16 17:05:56,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'iamJvb45',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",53
2020-06-16 17:03:13,b'RT @MD_AhmedJeelani: Most M.O.M for Indians in ODIs :\n\n62 (463) #SachinTendulkar \n36 (248) #ViratKohli\n31 (311) #SouravGanguly\n27 (304) #Yu\xe2\x80\xa6',b'KakinadaRamu',"['SachinTendulkar', 'ViratKohli', 'SouravGanguly']",564
2020-06-16 17:01:42,b'RT @MD_AhmedJeelani: Most M.O.M for Indians in ODIs :\n\n62 (463) #SachinTendulkar \n36 (248) #ViratKohli\n31 (311) #SouravGanguly\n27 (304) #Yu\xe2\x80\xa6',b'Chayfan99',"['SachinTendulkar', 'ViratKohli', 'SouravGanguly']",116
2020-06-16 17:01:07,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'SantoshChitta',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",407
2020-06-16 16:58:08,b'RT @MD_AhmedJeelani: Most M.O.M for Indians in ODIs :\n\n62 (463) #SachinTendulkar \n36 (248) #ViratKohli\n31 (311) #SouravGanguly\n27 (304) #Yu\xe2\x80\xa6',b'sai290395',"['SachinTendulkar', 'ViratKohli', 'SouravGanguly']",109
2020-06-16 16:56:48,b'RT @CricFit: Agree? \xf0\x9f\x98\x81\n.\n.\n\n#gautamgambhir #viratkohli #vk18 #runmachinekohli #abdevilliers #chrisgayle #rohitsharma #viratfanclub #viratian\xe2\x80\xa6',b'Niksonawane23',"['gautamgambhir', 'viratkohli', 'vk18', 'runmachinekohli', 'abdevilliers', 'chrisgayle', 'rohitsharma', 'viratfanclub']",117
2020-06-16 16:53:07,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'prodipdutta56',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",90
2020-06-16 16:52:27,b'RT @MD_AhmedJeelani: Most M.O.M for Indians in ODIs :\n\n62 (463) #SachinTendulkar \n36 (248) #ViratKohli\n31 (311) #SouravGanguly\n27 (304) #Yu\xe2\x80\xa6',b'Akhilgaddam_16',"['SachinTendulkar', 'ViratKohli', 'SouravGanguly']",81
2020-06-16 16:49:04,b'Most M.O.M for Indians in ODIs :\n\n62 (463) #SachinTendulkar \n36 (248) #ViratKohli\n31 (311) #SouravGanguly\n27 (304)\xe2\x80\xa6 https://t.co/Uye0KXaEFr',b'MD_AhmedJeelani',"['SachinTendulkar', 'ViratKohli', 'SouravGanguly']",343
2020-06-16 16:47:54,"b""RT @rohittv_45: World Cup 2019: Here's a list of records created by Rohit Sharma after his 140 against Pakistan in Manchester\n\n1. Rohit Sha\xe2\x80\xa6""",b'Chandu_264',[],2007
2020-06-16 16:46:56,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'pullshot_45',[],511
2020-06-16 16:41:29,b'RT @TradeStarsOK: If you get a chance to meet only 1 cricketer \xf0\x9f\x8f\x8f\xe2\x9d\xa4\xef\xb8\x8f\n.\nWhich player would you choose\xe2\x9d\x93 and why?\n.\nComment down below \xe2\xac\x87\xef\xb8\x8f\n______\xe2\x80\xa6',b'rkydotcom',[],256
2020-06-16 16:41:15,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'StanRo__',[],52
2020-06-16 16:40:45,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'45Likith',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",915
2020-06-16 16:40:39,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'hittufan',[],90
2020-06-16 16:40:39,b'If you get a chance to meet only 1 cricketer \xf0\x9f\x8f\x8f\xe2\x9d\xa4\xef\xb8\x8f\n.\nWhich player would you choose\xe2\x9d\x93 and why?\n.\nComment down below \xe2\xac\x87\xef\xb8\x8f\xe2\x80\xa6 https://t.co/SZwutgVmQC',b'TradeStarsOK',[],1787
2020-06-16 16:38:25,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'Chandu_264',[],2007
2020-06-16 16:34:11,b'RT @DhanrajNathwani: This sound of timber is sweet music to #cricket fans. Amazing compilation of Rohit Sharma middling the #ball &amp; sending\xe2\x80\xa6',b'ursVivek45',"['cricket', 'ball']",155
2020-06-16 16:32:58,b'RT @DhanrajNathwani: This sound of timber is sweet music to #cricket fans. Amazing compilation of Rohit Sharma middling the #ball &amp; sending\xe2\x80\xa6',b'Princesskavie',"['cricket', 'ball']",14
2020-06-16 16:32:00,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'Karanmehrotra12',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",54
2020-06-16 16:31:08,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'sudeshsudhi',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",644
2020-06-16 16:28:34,b'RT @DhanrajNathwani: This sound of timber is sweet music to #cricket fans. Amazing compilation of Rohit Sharma middling the #ball &amp; sending\xe2\x80\xa6',b'surya_ajithiyan',"['cricket', 'ball']",53
2020-06-16 16:27:15,b'RT @Joeys_Chandler: New Meme \xf0\x9f\x98\x82\n\n#ViratKohli #RohitSharma #AjinkyaRahane https://t.co/wuBfQ1LpP0',b'AdarshGopal18',"['ViratKohli', 'RohitSharma', 'AjinkyaRahane']",291
2020-06-16 16:26:46,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'sriakshar1',[],1981
2020-06-16 16:19:49,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'Praveen83035836',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",1202
2020-06-16 16:18:26,b'RT @HITMANROCKY45_: Rohit sharma has hit 48 sixes in Australian Ground.\n\nBig Ground but not Big enough for Rohit sharma. \n\nHere is the vide\xe2\x80\xa6',b'Sakthivijay07',[],2062
2020-06-16 16:18:21,b'RT @HITMANROCKY45_: Rohit sharma has hit 48 sixes in Australian Ground.\n\nBig Ground but not Big enough for Rohit sharma. \n\nHere is the vide\xe2\x80\xa6',b'pullshot_45',[],511
2020-06-16 16:18:03,b'RT @HITMANROCKY45_: Rohit sharma has hit 48 sixes in Australian Ground.\n\nBig Ground but not Big enough for Rohit sharma. \n\nHere is the vide\xe2\x80\xa6',b'HITMANROCKY45_',[],533
2020-06-16 16:13:21,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'AshokAr15505993',[],91
2020-06-16 16:09:19,"b'RT @toisports: Pink-ball Test in Australia will be challenging, says @ImRo45 \n\nREAD: https://t.co/IOMjZSdPwl\n\n#RohitSharma #AUSvIND #PinkBa\xe2\x80\xa6'",b'YasaswiKodali',"['RohitSharma', 'AUSvIND']",250
2020-06-16 16:04:47,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'Jayakumar2815',[],169
2020-06-16 16:04:42,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'Jayakumar2815',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",169
2020-06-16 16:04:28,b'RT @HITMANROCKY45_: On this day last year \nMonster innings by Rohit Sharma \n\n140 Runs \n14 Fours \n3 Sixes \n123.89 SR \n\nTop Runs scorers of I\xe2\x80\xa6',b'Selvan6633',[],20
2020-06-16 16:03:54,b'RT @HITMANROCKY45_: The Evolution of @ImRo45 \xf0\x9f\x92\x99\xf0\x9f\x94\xa5 \n\n#RohitSharma #Hitman #Rohit https://t.co/ODdRGt6hPr',b'Sakthivijay07',"['RohitSharma', 'Hitman', 'Rohit']",2062
2020-06-16 16:03:19,b'RT @HITMANROCKY45_: The Evolution of @ImRo45 \xf0\x9f\x92\x99\xf0\x9f\x94\xa5 \n\n#RohitSharma #Hitman #Rohit https://t.co/ODdRGt6hPr',b'HITMANROCKY45_',"['RohitSharma', 'Hitman', 'Rohit']",533
2020-06-16 16:03:06,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'RO_HITMAN_SSMB',[],310
2020-06-16 16:02:10,"b'RT @TrendsRohit: On This Day Last Year, Hitman Scored His 24th ODI Hundred Off Just 85 Balls Vs Pakistan In #CWC19. Rohit Scored 140(113) 1\xe2\x80\xa6'",b'ahmmedsha1',['CWC19'],1008
2020-06-16 16:01:18,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'ahmmedsha1',[],1008
2020-06-16 15:58:55,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'Here4Rohit',[],273
2020-06-16 15:58:52,b'RT @HITMANROCKY45_: On this day last year \nMonster innings by Rohit Sharma \n\n140 Runs \n14 Fours \n3 Sixes \n123.89 SR \n\nTop Runs scorers of I\xe2\x80\xa6',b'Sakthivijay07',[],2062
2020-06-16 15:58:36,b'RT @SingalDhwani: @StarSportsIndia Who do you want as your batting partner??\n#Dhoni #MSDhoni #RohitSharma #ViratKohli #BCCI #Cricket #Crick\xe2\x80\xa6',b'JanhaviSingal',"['Dhoni', 'MSDhoni', 'RohitSharma', 'ViratKohli', 'BCCI', 'Cricket']",71
2020-06-16 15:58:25,b'RT @DhanrajNathwani: This sound of timber is sweet music to #cricket fans. Amazing compilation of Rohit Sharma middling the #ball &amp; sending\xe2\x80\xa6',b'Hemanth54604551',"['cricket', 'ball']",117
2020-06-16 15:58:24,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'Selvan6633',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",20
2020-06-16 15:56:20,"b'RT @TheRelispray: Good thoughts, food and regular exercise can improve metal health and positive thinking goes a long way to help you achie\xe2\x80\xa6'",b'Harshalnamayat1',[],31
2020-06-16 15:55:23,"b""@ESPNcricinfo @ImRo45 Aww\xf0\x9f\x98\x83\xf0\x9f\x98\x81Loved it\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c #AbhiKiyaBataoonga you guyz just made my mood for at least a week\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82He's t\xe2\x80\xa6 https://t.co/IzaJCBKRoj""",b'pallzie',['AbhiKiyaBataoonga'],191
2020-06-16 15:54:27,"b""RT @TrendsRohit: Guys Are You Ready For Our Trend?\n\n13 Years Of Rohit Sharma Trend On 22nd June 6PM, Drop A Reply Here Let's See How Many O\xe2\x80\xa6""",b'Harshalnamayat1',[],31
2020-06-16 15:52:38,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'itz_chillax',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",13243
2020-06-16 15:51:11,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'DspRohitian',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",42
2020-06-16 15:50:12,"b'Today on #OneDayOneMatch, we revisit the best ODI innings of the last decade as rated by Wisden. Do you remember th\xe2\x80\xa6 https://t.co/7PCHCWy4pJ'",b'bookmyshow',['OneDayOneMatch'],472951
2020-06-16 15:49:49,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'VinothVjSam',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",7723
2020-06-16 15:47:13,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'yoursarasan',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",1696
2020-06-16 15:43:09,b'@BCCI  Can you discontinue contract with OPPO ? #startwithyou #ChinaIndiaFaceoff #chinaindiaborder #China #oppo\xe2\x80\xa6 https://t.co/3Z3gFOPejP',b'shashank_5585',"['startwithyou', 'ChinaIndiaFaceoff', 'chinaindiaborder', 'China', 'oppo']",25
2020-06-16 15:42:16,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'Mahesh_disciple',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",418
2020-06-16 15:36:14,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'SunSenthilV',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",65
2020-06-16 15:35:47,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'DjjjSai',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",102
2020-06-16 15:35:13,b'RT @DhanrajNathwani: This sound of timber is sweet music to #cricket fans. Amazing compilation of Rohit Sharma middling the #ball &amp; sending\xe2\x80\xa6',b'Krishna02837069',"['cricket', 'ball']",383
2020-06-16 15:32:23,b'RT @Cricketracker: The day when @ImRo45 took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCup #CricTra\xe2\x80\xa6',b'ipeeingindian',"['Cricket', 'RohitSharma', 'SachinTendulkar', 'WorldCup']",998
2020-06-16 15:30:57,b'RT @vikastiwari462: The day when @ImRo45 \xf0\x9f\x99\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8d took us down the memory lane. @sachin_rt\n\n#Cricket #RohitSharma #SachinTendulkar #WorldCu\xe2\x80\xa6',b'negipihu123456',"['Cricket', 'RohitSharma', 'SachinTendulkar']",279
